hold_days,picks,min_prob,stop_loss,ranking,total_return,annual_return,sharpe,sortino,calmar,max_dd,win_rate,avg_win,avg_loss,avg_trade,profit_factor,n_trades,final_value,trades_per_month,stop_loss_label,score
3,2,0.55,-7.0,Prob,141.87708517820053,24.728116912763376,0.6986009285217146,1.1248173133685457,0.6548762547034875,-37.75998402012558,50.0,5.2066016499212076,-4.448874571881129,0.3788635390200391,1.1703188223892063,690,241877.0851782005,14.386027397260275,-7%,0.4999348958333333
3,2,0.55,-7.0,EV,76.98403857923874,15.352226005042557,0.560635419026492,0.8299676040301489,0.36503035099267234,-42.057395948839165,52.71659324522761,4.0771199653543135,-4.00676437717537,0.254784050090645,1.1344837074440508,681,176984.03857923875,14.198383561643837,-7%,0.3622395833333333
3,2,0.55,-10.0,Prob,73.35393845236464,14.755719833747595,0.5257980508441108,0.8131742731008158,0.2649729208279127,-55.687652110423514,51.92878338278932,5.036363853702725,-4.791742356853909,0.31187362785650874,1.1353942060026656,674,173353.93845236464,14.052438356164386,-10%,0.32421874999999994
3,2,0.55,-10.0,EV,40.098580896721444,8.801155650145631,0.41261564261057315,0.6130038695170664,0.21148539125273025,-41.615903576186184,52.23880597014925,3.84733113430445,-3.8321659124959524,0.17951164926545163,1.0980783515723986,670,140098.58089672145,13.969041095890413,-10%,0.21458333333333335
3,2,0.55,,Prob,106.33645203634342,19.866508529208527,0.6127001850045853,0.970598288804951,0.31096783369761916,-63.886056293933116,52.01793721973094,5.143331857178734,-4.793141069146797,0.3756071795247793,1.163318265622975,669,206336.45203634343,13.948191780821919,nan%,0.41536458333333326
3,2,0.55,,EV,10.204060581420006,2.460536321181528,0.2612714146721065,0.36934823818325857,0.04418249379657139,-55.690299703555176,52.94117647058824,3.8695609495537693,-4.084982763321748,0.12624626114176166,1.0656730567715034,663,110204.06058142,13.82309589041096,nan%,0.14765625
3,2,0.6,-5.0,Prob,105.45785395277588,19.738616345192895,0.619216816888808,0.9755285481494702,0.4191194319366848,-47.09544545330161,50.2092050209205,5.11422578986724,-4.498747617376976,0.3278499092728395,1.1463640363501852,717,205457.85395277588,14.94895890410959,-5%,0.41041666666666665
3,2,0.6,-5.0,EV,-11.969623091484415,-3.139064414869752,0.12639576068530095,0.16250305263424203,-0.061777959508681486,-50.812044292732395,52.27920227920227,3.9207266728193737,-4.192286273945439,0.04913217543160711,1.0245588127487568,702,88030.37690851558,14.636219178082193,-5%,0.090234375
3,2,0.6,-7.0,Prob,123.07034615127819,22.227836618437546,0.6573026291720071,1.0519995513961888,0.5056497284519175,-43.95896085317725,50.36284470246735,5.169006655811801,-4.520802318216044,0.3592611273393429,1.160098708015871,689,223070.34615127818,14.365178082191782,-7%,0.453515625
3,2,0.6,-7.0,EV,66.06067809839323,13.528374239335438,0.5145807827239172,0.7232785168050277,0.28387775098416207,-47.65563413277219,52.359882005899706,4.315035349392702,-4.228605351740612,0.24483483838081402,1.1215355222519126,678,166060.67809839323,14.135835616438358,-7%,0.30182291666666666
3,2,0.6,-10.0,Prob,73.35393845236464,14.755719833747595,0.5257980508441108,0.8131742731008158,0.2649729208279127,-55.687652110423514,51.92878338278932,5.036363853702725,-4.791742356853909,0.31187362785650874,1.1353942060026656,674,173353.93845236464,14.052438356164386,-10%,0.32421874999999994
3,2,0.6,-10.0,EV,14.315706251364112,3.403782522122545,0.2893352747637091,0.3975733144998618,0.07404285379367127,-45.97043938375967,51.7910447761194,4.053121300735838,-4.074697012446701,0.13478500945530056,1.0686149186747522,670,114315.70625136411,13.969041095890413,-10%,0.14466145833333333
3,2,0.6,,Prob,106.33645203634342,19.866508529208527,0.6127001850045853,0.970598288804951,0.31096783369761916,-63.886056293933116,52.01793721973094,5.143331857178734,-4.793141069146797,0.3756071795247793,1.163318265622975,669,206336.45203634343,13.948191780821919,nan%,0.41536458333333326
3,2,0.6,,EV,-48.090541630987815,-15.12830705342142,-0.19795903267845674,-0.2720536856163765,-0.24250528568438945,-62.38341160575891,50.22692889561271,3.9638088673411773,-4.2021830732416126,-0.10065610762363078,0.9518750019763204,661,51909.45836901218,13.781397260273973,nan%,0.028124999999999997
3,3,0.45,-5.0,Prob,74.76095132441725,14.988024938070254,0.5374230325284975,0.8416461406711254,0.3749765593143113,-39.97056500139001,50.32317636195752,5.067214595364737,-4.604081323511581,0.26282197823134845,1.1149118653873629,1083,174760.95132441726,22.579808219178084,-5%,0.3260416666666667
3,3,0.45,-5.0,EV,51.97227346586981,11.038149164026144,0.47792705389789286,0.6738301626802448,0.28382118998082617,-38.89120880922189,52.09923664122137,3.835584912293651,-3.7845554122733476,0.18547952781594768,1.1023148516057866,1048,151972.2734658698,21.850082191780825,-5%,0.25390625
3,3,0.45,-7.0,Prob,89.65630065387052,17.365219660077113,0.587403356745478,0.8993079750793301,0.4474926133630428,-38.805600677008314,51.15830115830116,4.896113535157503,-4.5383017406157835,0.2881848386890831,1.130013065945222,1036,189656.3006538705,21.599890410958906,-7%,0.3839192708333333
3,3,0.45,-7.0,EV,83.48186598178245,16.39743843084016,0.6210542774045232,0.9119112934033882,0.4605448345472526,-35.604434575756294,53.7328094302554,3.831847532781249,-3.9299420734165516,0.24068554405908393,1.1323703534616958,1018,183481.86598178244,21.22460273972603,-7%,0.4184895833333333
3,3,0.45,-10.0,Prob,177.19110796666592,29.053753960376483,0.8064975725826098,1.2158648340072333,0.5869954152468643,-49.49570849400546,52.95275590551181,4.979781157665316,-4.700772213392099,0.425347583486729,1.1923271403066267,1016,277191.10796666594,21.182904109589042,-10%,0.5791666666666666
3,3,0.45,-10.0,EV,95.12254317368472,18.202475531869734,0.659793447631396,0.9695187641017056,0.4223777273086152,-43.09525421204296,52.78330019880716,3.9424952563683577,-3.8191508769565647,0.27770210196543726,1.153998582174704,1006,195122.5431736847,20.974410958904112,-10%,0.443359375
3,3,0.45,,Prob,37.661037998529444,8.324459064608503,0.40204237262196635,0.6227744242913618,0.1308427884266965,-63.62184087258432,51.69322709163347,4.911049320063076,-4.813204971498952,0.21357588240611988,1.0918564859238038,1004,137661.03799852944,20.932712328767124,nan%,0.19856770833333331
3,3,0.45,,EV,85.06042417609187,16.647157761542154,0.6175124371310197,0.8752025326319757,0.3407275240346171,-48.85768418242267,52.90581162324649,3.98174410680756,-3.9103574482672574,0.26502293357593243,1.1439128858057883,998,185060.42417609188,20.807616438356167,nan%,0.3983072916666667
